AlgaeBloomReportID,RegionalBoardID,CountyID,Latitude,Longitude,ObservationDate,HasPostedSigns,HasContactWithWater,WaterBodyType,WaterBodyName,WaterBodyManager,RecLandManager,IsIncidentResoloved,IncidentInformation,TypeofSign,OfficialWaterBodyName,BloomLastVerifiedOn,BloomDeterminedBy,ApprovedforPost,TypeofSign_new,days_ago_label
2098,6,9,38.87677,-119.88952,2019-09-04,No,No,NA,Star Lake near Tahoe Rim Trail,NA,"Lake Tahoe Basin Management Unit, US Forest Service",No,On 9/3/19 Regional Water Board conducted field visit due to phone call describing potential cyanobacteria bloom. Staff observed very low density cyanobacteria in patches. A composite algal mat sample was collected for testing. Low density of cyanobacteria was detected by the lab and no cyanotoxins. No recommendation for advisory.,none,"Star Lake, north-east side near Tahoe Rim Trail",2019-09-03,Both,TRUE,Historical,>90 days
2100,1,49,38.480283,-122.66367,2019-09-09,Yes,Yes,NA,Rincon Valley Community Dog Park (middle pond),NA,City of Santa Rosa Parks Dept,No,On 9/10/19 Regional Water Board staff were notified of a dog death after recreating in and around a pond at Rincon Valley Community Dog Park. Staff conducted a field visit the same day and the county collected water samples for testing. The city posted a warning advisory to direct dog owners to keep dogs out of the water.,warning,Rincon Valley Community Dog Park (3 ponds),2019-09-10,Observation,TRUE,Historical,>90 days
2101,6,9,38.940002,-120.04764,2019-08-18,Yes,Yes,NA,"Lake Tahoe, Tallac Historic Site",NA,US Forest Service,No,"On 8/22/19 a report was filed reporting a dog death after recreating in and around the site. Regional Water Board staff conducted a field visit and collected water and algae scrapings for testing. Lab results from samples collected on 8/22/2019 show no cyanobacteria cells and no quantifiable concentration of cyanotoxins. Evaluation of the dog by the vet and HAB-related Illness Workgroup is ongoing. During this event investigation, the US Forest Service posted caution advisory sign.",caution,"Lake Tahoe, Tallac Historic Site",2019-08-22,Both,TRUE,Historical,>90 days
2108,3,40,35.029929,-120.62002,2019-08-19,No,No,NA,Oso Flaco Lake,NA,CA State Parks,No,"8/30/19: Regional Water Board staff conducted field visit and collected water samples on 8/23. High density of surface green algae and duck weed observed. A water samples detected  low concentration of cyanotoxins, and a Caution advisory was placed on 8/26/2019.8/21/19: Pacific Wildlife Care organization reported observation of dense algae on the surface and birds struggling to get free from the material. They also observed dead fish and large birds. CA Dept. of Fish and Wildlife have been contacted regarding the wildlife concerns.",caution,Oso Flaco Lake,2019-08-23,both,TRUE,Historical,>90 days
2109,6,26,38.2803,-119.2188,2019-08-14,Yes,Yes,NA,"Bridgeport Reservoir, near marina",Walker River Irrigation District,NA,No,8/21/19: Regional Water Board staff conducted field visit and collected water sample near the marina with visible cyanobacteria bloom. Lab results detected elevated concentration of cyanotoxins. Posting of warning advisory is recommended to inform water users and fishermen near the marine. This advisory is not lake-wide,warning,"Bridgeport Reservoir, near marina",2019-08-14,Both,TRUE,Historical,>90 days
2110,6,26,37.603768,-118.73951,2019-08-21,No,Yes,NA,Crowley Lake,Los Angeles Department of Water and Power,NA,No,8/26/19: Regional Water Board staff conducted field visit due to high cyanobacteria abundance from satellite imagery. Water samples were collected for several shoreline locations. Lab results confirmed presence of cyanobacteria bloom and detected low concentrations of cyanotoxins at all sites. Posting of caution advisory sign is recommended.,caution - recommended,Crowley Lake,2019-08-21,both,TRUE,Historical,>90 days
2111,1,47,41.185593,-123.70656,2019-08-13,No,Yes,NA,Klamath River above Trinity River Confluence,NA,NA,Yes,11/26/2019: Recreational health advisory signs have been removed from the river. 8/30/19: Yurok Tribe Environmental Program reported lab results from samples collected at site. Results recommend posting of caution.,none,"Klamath River, above Trinity River Confluence",2019-08-13,both,TRUE,Historical,>90 days
2113,5,15,35.65168,-118.3793,2019-08-01,Yes,Yes,River,"Isabella Lake, South Fork Wildlife Area",NA,Kern County Environmental Health Dept (661) 862-8740,No,9/6/19: Kern County Environmental Health conducted water testing. Lab results detected microcystins 23.6 ug/L. Posted danger advisory.8/1/19: Kern County Environmental Health conducted water testing and posted danger advisory.,danger,"Isabella Lake, South Fork Wildlife Area",2019-09-06,Both,TRUE,Historical,>90 days
2114,6,14,37.414623,-118.52555,2019-08-27,No,Yes,NA,Pleasant Valley Reservoir,LA Dept. Water and Power,NA,No,9/4/19: Inyo County collected water sample for testing near the dam. Visible cyanobacteria bloom observed. Lab detected low concentration of multiple cyanotoxins. Recommendation to post caution advisory provided to the water manager.,caution - recommended,Pleasant Valley Reservoir,2019-08-27,Both,TRUE,Historical,>90 days
2116,6,14,36.561775,-118.05496,2019-09-04,No,Yes,NA,Diaz Lake,NA,Inyo County,No,9/11/19: Inyo County collected water samples for testing near Office Beach and the tent area. Cyanobacteria bloom is visible in patches. No advisory is currently recommended.,none,Diaz Lake,2019-09-04,both,TRUE,Historical,>90 days
2117,6,18,40.708856,-120.72733,2019-08-01,Yes,Yes,NA,"Eagle Lake, northern end",NA,Lassen County,No,In August Lassen County posted caution advisory signs at northern end of lake. Posting was recommended due to visual indicators (dense bloom). No water testing was performed.,caution,"Eagle Lake, northern end",2019-08-01,Observation,TRUE,Historical,>90 days
2118,6,9,38.85447,-120.02631,2019-09-03,No,Yes,NA,Lake Baron,NA,Tahoe Paradise Park,No,On 9/3/19 Regional Water Board conducted field visit due to phone call describing potential cyanobacteria bloom. Staff observed very low density cyanobacteria in patches. A composite algal mat sample was collected for testing. Low density of cyanobacteria was detected by the lab and no cyanotoxins. No recommendation for advisory.,none,Lake Baron,2019-09-03,Both,TRUE,Historical,>90 days
2119,6,9,NA,NA,2019-07-24,Yes,Yes,NA,Dardanelles Lake,NA,"Lake Tahoe Basin Management Unit, US Forest Service",No,"UPDATE 9/12/19: Regional Water Board conducted field investigation of these areas. Staff investigated accessible areas around the lake. No visible indicators of a bloom were observed. Water samples were collected for testing on the eastern side of the lake near a campsite and beach. Water samples did not have any visible cyanobacteria or quantifiable cyanotoxins. An examination of the dog by the HAB-related Illness team is ongoing.On 8/28/19 report filed indicating a dog death on 8/24 after recreating in and around Round Lake, Dardanelles Lake, and creek that connects both the lakes. Regional Water Board coordinating field investigation of the areas. There are no historical reports of cyanobacteria blooms in these areas. The USFS -Lake Tahoe Basin Management Unit placed Caution advisory signs at the trail head as precaution during the ongoing investigation.",caution,Dardanelles Lake,2019-09-04,Both,TRUE,Historical,>90 days
2120,6,9,38.7511,-120.00728,2019-07-24,Yes,Yes,NA,Round Lake,NA,"Lake Tahoe Basin Management Unit, US Forest Service",No,"UPDATE 9/12/19: Regional Water Board conducted field investigation of these areas. Staff observed green discoloration of surface waters around Round Lake. The creek below the dam had visible benthic algae. All water samples did not have quantifiable cyanotoxins. An examination of the dog by the HAB-related Illness team is ongoing.On 8/28/19 report filed indicating a dog death on 8/24 after recreating in and around Round Lake, Dardanelles Lake, and the creek that connects both the lakes. Regional Water Board coordinating field investigation of the areas. There are no historical reports of cyanobacteria blooms in these areas. The USFS -Lake Tahoe Basin Management Unit placed Caution advisory signs at the trail head as precaution during the ongoing investigation.",caution,Round Lake,2019-09-04,Both,TRUE,Historical,>90 days
2122,5,4,39.562859,-121.45123,2019-09-13,No,No,lake and reservoir,Lake Oroville,Dept. Water Resources,State Parks,Yes,"The California Department of Water Resources (CA DWR) monitors the State Water Project facilities for cyanobacteria and cyanotoxins.  This is one of the monitoring locations.  Results of the monitoring are listed below. For more information, contact Maggie Macias, DWR Information Officer, (916) 653-8743.Monitoring has ceased for 2019 and during the last sampling at end of July there were no observed cyanobacterial blooms at monitoring sites in Lake Oroville. MONITORING SITES RESULTS:Near Dam07/22/19 - no bloom; no toxin testing; no advisory05/22/19 - no bloom, toxin testing was non-detect; no advisory04/22/19 - no bloom; no toxin testing; no advisoryLoafer Beach:7/22/19: No cyanobacteria observed; no toxin testing; no advisory.7/15/19: Low abundance of cyanobacteria present; no toxin testing; no advisory. 7/8/19: No cyanobacteria observed;no toxin testing; no advisory.7/1/19- No bloom observed; no toxin testing; no advisory.06/03/19 - No bloom observed; no toxin testing; no advisory.05/29/19 - No bloom observed; no toxin testing; no advisory.05/20/19 - No bloom observed; toxin test results non-detect; no advisory.Middle Fork06/24/19: CA Department of Water Resources Oroville Field Division staff revisited the cyanobacteria bloom. The bloom starts approximately 100 yards below Frey Creek and extends downstream to right above Bean Creek. Two water samples were collected and the lab did not detect cyanotoxins. Caution advisory has been removed. 06/14/2019 CA Department of Water Resources Oroville Field Division staff observed cyanobacteria bloom on the Middle Fork of Lake Oroville. Bloom extent starts near Sycamore Cove and travels several miles upstream to the area downstream of Frey Creek and where Feather Falls can be observed from the lake. Bloom appearance has a noticeable change in the color of the water across the channel and some areas have green streaking on the surface. Lab results on the 06-12-19 samples were negative for toxin. DWR will resample on 06-19-19. All water users should heed CAUTION signs posted at Lime Saddle Marina, Bidwell Marina, and Loafer Creek.",none,Lake Oroville,2019-09-13,Observation,TRUE,Historical,>90 days
2123,5,31,39.02282,-121.03547,2019-09-12,No,No,Pond,Combie Lake (Res),Nevada Irrigation District,Nevada County and Placer County,Yes,"09-23-2019: INVESTIGATION CLOSED; NO BLOOM; NO ADVISORY - Results from water samples collected on 09/16/2019 did not identify any cyanobacteria, only green algal cells. No more surface material observed in the pond. No advisory is being recommended, but Nevada Irrigation District will continue to visually monitor the area in case material re-appears.09-16-2019: BLOOM UNDER INVESTIGATION - Nevada Irrigation District conducted a site assessment of the holding pond and Combie Lake on 09/16/2019. Staff did not observe and floating material, streaks or scum on the surface of the water as observed by the public, but a rain system moved through the area and the rain may have disrupted the bloom. Water samples were collected and will be analyzed. Until confirmation is received that there is no bloom, the public is advised to use caution when recreating in the pond, and don't let their dog swim in or drink the water. 09-13-2019: UNDER INVESTIGATION - a member of the public observed bright blue-green material on surface of water while paddling in Pond #3, which is located immediately above the north end of Combie Lake. Information on possible cyanobacteria bloom was forwarded to Nevada Irrigation District, which manages the reservoir and pond. Public is advised to use caution when recreating in the pond, and don't let their dog swim in or drink the water.",none,Pond 3 above Combie Lake Reservoir,2019-09-12,Observation,TRUE,Historical,>90 days
2124,5,34,38.650164,-121.1902,2019-09-08,No,Yes,Creek,Lake Natoma,California State Parks,California State Parks,Yes,09-18-2019: NO ADVISORY - Water Board staff investigated site on 09-15 and did not see any visual signs of a bloom. Staff did observe what appeared to be underwater algae attached to bottom. Sample was collected and looked at under the microscope. Material was non-harmful green algae. No advisory for recreation.09-13-2019: UNDER INVESTIGATION - Member of public reported large green blobs (underwater) attached to rooted plants. Central Valley Water Board staff will investigate site.,none,Willow Creek in Lake Natoma,2019-09-15,Observation,TRUE,Historical,>90 days
